typ,positives,captured,capture_rate,mean_score
0,260,0,0.0,0.34209314
1,229,2,0.008733624454148471,0.33049297
2,421,1,0.0023752969121140144,0.3238535
3,444,0,0.0,0.32289016
4,207,1,0.004830917874396135,0.33711278
5,137,1,0.0072992700729927005,0.31579992
6,216,0,0.0,0.36581558
7,397,2,0.005037783375314861,0.32831046
8,2211,32,0.014473089099954772,0.3642903
