client,auprc,ap_lift,positives,transactions,prevalence
0,0.0012979828985234991,1.275260461477426,755,741783,0.0010178178793528567
1,0.001207361704638388,1.1180934297335776,805,745481,0.0010798397276389339
2,0.0011827810675833755,1.032219002227736,1051,917213,0.0011458625204832464
3,0.0010704617477660268,1.0945275921431206,712,728007,0.0009780125740549198
4,0.0012742300642698515,1.2056976997641726,877,829832,0.0010568404207116622
