typ,positives,captured,capture_rate,mean_score
0,260,0,0.0,0.35253328
1,229,2,0.008733624454148471,0.3382753
2,421,2,0.004750593824228029,0.33873644
3,444,0,0.0,0.33308885
4,207,1,0.004830917874396135,0.34682932
5,137,1,0.0072992700729927005,0.32660595
6,216,0,0.0,0.37731513
7,397,2,0.005037783375314861,0.34120402
8,2211,27,0.012211668928086838,0.37279093
