typ,positives,captured,capture_rate,mean_score
0,932,4,0.004291845493562232,0.47717464
1,1334,38,0.02848575712143928,0.46791703
2,345,32,0.0927536231884058,0.4990619
3,1870,12,0.006417112299465241,0.48178098
4,394,18,0.04568527918781726,0.4827653
5,656,9,0.013719512195121951,0.46567625
6,529,8,0.015122873345935728,0.46842873
7,338,4,0.011834319526627219,0.46840906
8,382,0,0.0,0.4601405
9,364,2,0.005494505494505495,0.4757008
10,506,3,0.005928853754940711,0.46953374
11,54,3,0.05555555555555555,0.415543
12,945,8,0.008465608465608466,0.47818387
13,250,6,0.024,0.44337904
14,383,8,0.020887728459530026,0.4630066
15,354,5,0.014124293785310734,0.46931657
16,237,11,0.046413502109704644,0.51101655
