typ,positives,captured,capture_rate,mean_score
0,932,6,0.006437768240343348,0.36603984
1,1334,30,0.022488755622188907,0.33617795
2,345,7,0.020289855072463767,0.3882706
3,1870,2,0.0010695187165775401,0.35923824
4,394,4,0.01015228426395939,0.38132915
5,656,8,0.012195121951219513,0.36287704
6,529,4,0.007561436672967864,0.3775634
7,338,4,0.011834319526627219,0.35014936
8,382,0,0.0,0.34924772
9,364,2,0.005494505494505495,0.3816846
10,506,4,0.007905138339920948,0.37417018
11,54,3,0.05555555555555555,0.3383917
12,945,7,0.007407407407407408,0.37412244
13,250,11,0.044,0.36522424
14,383,4,0.010443864229765013,0.35589883
15,354,3,0.00847457627118644,0.37106013
16,237,4,0.016877637130801686,0.3995451
