client,auprc,ap_lift,positives,transactions,prevalence
0,0.013213496984046622,7.902710116936326,3027,1810384,0.0016720209635082944
1,0.0019454507048602102,1.4657606849562654,2517,1896383,0.0013272635327357396
2,0.0011637321993479789,1.7550363644014262,1180,1779570,0.0006630815309316295
3,0.001274058623054006,1.759233536501048,1256,1734298,0.0007242123325979734
4,0.0013702044324533497,1.6222208859308738,1517,1796016,0.0008446472637214813
