client,auprc,ap_lift,positives,transactions,prevalence
0,0.0016370482307393062,1.5353298121234775,1937,1816644,0.001066251835802722
1,0.002873616042116032,2.8065396304691688,1850,1806817,0.0010239000407899638
2,0.0012191125095206375,1.2211369383224384,1806,1808999,0.0009983421770824639
3,0.0025006114759941267,2.28666828833661,1961,1793224,0.001093561094431036
4,0.0016980492038818004,1.6402367649133933,1854,1790878,0.001035246398693825
