typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.36279142
1,1334,0,0.0,0.31662405
2,345,70,0.2028985507246377,0.39505017
3,1870,2,0.0010695187165775401,0.360364
4,394,42,0.1065989847715736,0.38889146
5,656,0,0.0,0.3607868
6,529,1,0.001890359168241966,0.38370055
7,338,0,0.0,0.3482219
8,382,1,0.002617801047120419,0.34562886
9,364,1,0.0027472527472527475,0.37812808
10,506,0,0.0,0.38735348
11,54,1,0.018518518518518517,0.32388204
12,945,4,0.004232804232804233,0.37756354
13,250,0,0.0,0.35011294
14,383,1,0.0026109660574412533,0.35632548
15,354,0,0.0,0.37809482
16,237,2,0.008438818565400843,0.38692322
