typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.3592769
1,1334,0,0.0,0.30857885
2,345,71,0.20579710144927535,0.3915653
3,1870,2,0.0010695187165775401,0.3559799
4,394,42,0.1065989847715736,0.3870279
5,656,0,0.0,0.35825416
6,529,1,0.001890359168241966,0.37852865
7,338,0,0.0,0.34640762
8,382,1,0.002617801047120419,0.34302887
9,364,1,0.0027472527472527475,0.37508783
10,506,0,0.0,0.38151696
11,54,1,0.018518518518518517,0.32285407
12,945,4,0.004232804232804233,0.37353045
13,250,0,0.0,0.34845996
14,383,1,0.0026109660574412533,0.355484
15,354,0,0.0,0.3725011
16,237,2,0.008438818565400843,0.38023463
