client,auprc,ap_lift,positives,transactions,prevalence
0,0.0017188937686194192,1.6120898561692596,1937,1816644,0.001066251835802722
1,0.0017999504257229294,1.757935691001852,1850,1806817,0.0010239000407899638
2,0.0012298108156962194,1.2318530098469795,1806,1808999,0.0009983421770824639
3,0.0021930281526921064,2.0054006711285823,1961,1793224,0.001093561094431036
4,0.0012928796709828429,1.2488617904047528,1854,1790878,0.001035246398693825
