window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.002559805378223306,4.056601956929091,0.012,5,5,316,500392,0.0006315049001582759
2,0.0036369093594011007,4.972305704446798,0.004,5,5,436,507500,0.0008591133004926108
3,0.0015345971398021295,1.648969109985897,0.008,5,5,422,491199,0.0008591222702000615
4,0.0015612406666437363,1.879575014649698,0.004,5,5,419,499635,0.0008386121868964344
5,0.0010341868058570379,1.1496219435766368,0.004,5,5,448,497287,0.0009008882194788925
6,0.0007671119370106669,0.966323504283659,0.0,5,5,402,505940,0.0007945606198363442
7,0.0012172191830916686,1.128905938490878,0.0,5,5,603,547145,0.00110208445658829
8,0.020364284531178327,26.049802794569093,0.032,5,5,460,526651,0.0008734437037051102
9,0.010197854183741773,8.995470680255895,0.028000000000000004,5,5,600,495371,0.0012112134137848198
10,0.020022198699678976,18.989561801315794,0.04,5,5,467,505176,0.0009244302975596624
11,0.03245093817433541,24.439980044790694,0.088,5,5,631,515284,0.0012245674230133285
12,0.012407585741771854,8.210749647337583,0.036,5,5,615,498198,0.0012344489540303252
13,0.008333712293600162,8.875465055224943,0.04,5,5,458,506044,0.0009050596390827676
14,0.0026482157245577946,1.9285730554582998,0.012,5,5,708,500435,0.0014147691508387703
15,0.02752461204875803,24.384269724179273,0.1,5,5,558,514288,0.0010849951777992099
16,0.005247912691381288,3.913983318788837,0.016,5,5,688,500681,0.0013741284370687125
17,0.017064997407618594,15.73584471478973,0.052000000000000005,5,5,516,491883,0.0010490299522447411
18,0.005424902610949812,3.403341615880907,0.02,5,5,661,413453,0.0015987306900663437
