typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.37684944
1,1334,17,0.012743628185907047,0.34880495
2,345,72,0.20869565217391303,0.4089896
3,1870,2,0.0010695187165775401,0.37790057
4,394,37,0.09390862944162437,0.39634576
5,656,0,0.0,0.37091723
6,529,1,0.001890359168241966,0.40438804
7,338,0,0.0,0.35547906
8,382,1,0.002617801047120419,0.35602883
9,364,1,0.0027472527472527475,0.3902892
10,506,0,0.0,0.41069958
11,54,1,0.018518518518518517,0.3279939
12,945,7,0.007407407407407408,0.39369592
13,250,0,0.0,0.35672486
14,383,1,0.0026109660574412533,0.35969144
15,354,0,0.0,0.40046975
16,237,2,0.008438818565400843,0.41367763
