typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.36982045
1,1334,1,0.0007496251874062968,0.3327145
2,345,71,0.20579710144927535,0.40201986
3,1870,2,0.0010695187165775401,0.3691323
4,394,41,0.10406091370558376,0.39261863
5,656,0,0.0,0.365852
6,529,1,0.001890359168241966,0.3940443
7,338,0,0.0,0.35185048
8,382,1,0.002617801047120419,0.35082883
9,364,1,0.0027472527472527475,0.38420865
10,506,0,0.0,0.39902654
11,54,1,0.018518518518518517,0.325938
12,945,4,0.004232804232804233,0.3856297
13,250,0,0.0,0.3534189
14,383,1,0.0026109660574412533,0.35800847
15,354,0,0.0,0.38928226
16,237,2,0.008438818565400843,0.4003004
