typ,positives,captured,capture_rate,mean_score
0,932,19,0.0203862660944206,0.36606228
1,1334,40,0.029985007496251874,0.31949675
2,345,12,0.034782608695652174,0.39450842
3,1870,1,0.0005347593582887701,0.35591507
4,394,9,0.02284263959390863,0.37916777
5,656,7,0.010670731707317074,0.36049843
6,529,2,0.003780718336483932,0.3676308
7,338,3,0.008875739644970414,0.34403744
8,382,9,0.02356020942408377,0.35767776
9,364,1,0.0027472527472527475,0.35960355
10,506,0,0.0,0.36368483
11,54,9,0.16666666666666666,0.36134923
12,945,10,0.010582010582010581,0.38910133
13,250,11,0.044,0.37411335
14,383,2,0.005221932114882507,0.36447558
15,354,0,0.0,0.35425213
16,237,6,0.02531645569620253,0.38564458
