client,auprc,ap_lift,positives,transactions,prevalence
0,0.0069531190225957185,8.350582580066439,1472,1767848,0.0008326507708807544
1,0.002237337382732624,2.6011048125193224,1515,1761323,0.0008601488767250527
2,0.0037035391086111986,4.57251074240003,1416,1748240,0.0008099574429140164
3,0.0038936864760225924,3.4541101852622496,1955,1734291,0.0011272618032383262
4,0.003123934582150472,1.95918383007625,3197,2005007,0.0015945081488493557
