typ,positives,captured,capture_rate,mean_score
0,932,15,0.016094420600858368,0.3742981
1,1334,41,0.03073463268365817,0.34015006
2,345,5,0.014492753623188406,0.40364045
3,1870,1,0.0005347593582887701,0.36544785
4,394,19,0.048223350253807105,0.39383203
5,656,9,0.013719512195121951,0.36277202
6,529,3,0.005671077504725898,0.3645146
7,338,2,0.005917159763313609,0.35088214
8,382,9,0.02356020942408377,0.36283052
9,364,1,0.0027472527472527475,0.35946736
10,506,1,0.001976284584980237,0.3664842
11,54,12,0.2222222222222222,0.3640924
12,945,11,0.01164021164021164,0.39281827
13,250,11,0.044,0.38099194
14,383,2,0.005221932114882507,0.36860314
15,354,1,0.002824858757062147,0.3603222
16,237,6,0.02531645569620253,0.39889237
