client,auprc,ap_lift,positives,transactions,prevalence
0,0.001159008921199021,1.0918193046678861,775,730072,0.0010615391358660515
1,0.00119459108616316,1.1754760402325732,752,739967,0.0010162615359874155
2,0.0014779897743349966,1.2545426190100197,1021,866642,0.001178110453912919
3,0.0012279994331058379,1.202053973767225,889,870217,0.0010215842715092902
4,0.0011995838429322261,1.1708015799514842,774,755429,0.001024583382422438
