client,auprc,ap_lift,positives,transactions,prevalence
0,0.001168684920619439,1.100934370795452,775,730072,0.0010615391358660515
1,0.0012061176382340828,1.1868181521424996,752,739967,0.0010162615359874155
2,0.0014619561218903185,1.2409329847083932,1021,866642,0.001178110453912919
3,0.0012052580353370695,1.179793061571337,889,870217,0.0010215842715092902
4,0.0012035280404816637,1.1746511422390475,774,755429,0.001024583382422438
