client,auprc,ap_lift,positives,transactions,prevalence
0,0.0011673130071894245,1.099641989399739,775,730072,0.0010615391358660515
1,0.0012027318913158855,1.1834865816773164,752,739967,0.0010162615359874155
2,0.0014608951716614845,1.2400324322811482,1021,866642,0.001178110453912919
3,0.001208465828793218,1.1829330800168143,889,870217,0.0010215842715092902
4,0.0012024913864666178,1.1736393612236313,774,755429,0.001024583382422438
