typ,positives,captured,capture_rate,mean_score
0,260,0,0.0,0.34347174
1,229,2,0.008733624454148471,0.32756853
2,421,1,0.0023752969121140144,0.314262
3,444,1,0.0022522522522522522,0.31442034
4,207,2,0.00966183574879227,0.33961472
5,137,0,0.0,0.32634944
6,216,1,0.004629629629629629,0.36420605
7,397,4,0.010075566750629723,0.3301329
8,2211,29,0.013116236996834011,0.35944968
