typ,positives,captured,capture_rate,mean_score
0,932,33,0.03540772532188841,0.38049513
1,1334,215,0.16116941529235382,0.39506742
2,345,12,0.034782608695652174,0.39200047
3,1870,5,0.00267379679144385,0.38853183
4,394,4,0.01015228426395939,0.3921314
5,656,7,0.010670731707317074,0.36510938
6,529,2,0.003780718336483932,0.38645622
7,338,1,0.0029585798816568047,0.36454788
8,382,4,0.010471204188481676,0.36166343
9,364,2,0.005494505494505495,0.38910788
10,506,1,0.001976284584980237,0.3950632
11,54,5,0.09259259259259259,0.37593654
12,945,5,0.005291005291005291,0.38748118
13,250,18,0.072,0.382622
14,383,8,0.020887728459530026,0.3697309
15,354,0,0.0,0.3819247
16,237,9,0.0379746835443038,0.38704562
