typ,positives,captured,capture_rate,mean_score
0,260,0,0.0,0.34651935
1,229,2,0.008733624454148471,0.33013272
2,421,2,0.004750593824228029,0.3271229
3,444,1,0.0022522522522522522,0.32714218
4,207,2,0.00966183574879227,0.34182614
5,137,0,0.0,0.32913396
6,216,1,0.004629629629629629,0.36613292
7,397,4,0.010075566750629723,0.33242455
8,2211,30,0.013568521031207599,0.36056334
