typ,positives,captured,capture_rate,mean_score
0,260,0,0.0,0.4281935
1,229,2,0.008733624454148471,0.4338676
2,421,1,0.0023752969121140144,0.43255436
3,444,1,0.0022522522522522522,0.4328896
4,207,1,0.004830917874396135,0.44036403
5,137,0,0.0,0.44167984
6,216,1,0.004629629629629629,0.44483474
7,397,4,0.010075566750629723,0.4374451
8,2211,29,0.013116236996834011,0.4432274
