typ,positives,captured,capture_rate,mean_score
0,932,23,0.02467811158798283,0.37405965
1,1334,152,0.11394302848575712,0.39092556
2,345,11,0.03188405797101449,0.40336335
3,1870,1,0.0005347593582887701,0.3936
4,394,9,0.02284263959390863,0.38506964
5,656,6,0.009146341463414634,0.3670976
6,529,2,0.003780718336483932,0.36824143
7,338,1,0.0029585798816568047,0.344745
8,382,8,0.020942408376963352,0.3670439
9,364,0,0.0,0.3617924
10,506,1,0.001976284584980237,0.36671412
11,54,6,0.1111111111111111,0.350236
12,945,14,0.014814814814814815,0.40067026
13,250,9,0.036,0.3738271
14,383,2,0.005221932114882507,0.3709111
15,354,0,0.0,0.35596117
16,237,4,0.016877637130801686,0.38740665
