window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.000732257239524125,1.0374962736060698,0.0,5,5,354,500430,0.0007073916431868593
2,0.001489203280743694,1.4342457305150718,0.0,5,5,527,507591,0.0010382374785998963
3,0.0017734317530525429,1.7822865675635746,0.008,5,5,505,491282,0.001027922863039965
4,0.0023531994540378766,2.908087468595914,0.004,5,5,459,499675,0.0009185970881072697
5,0.015435417362248136,15.467671064254626,0.08,5,5,545,497384,0.0010957328743988548
6,0.005982046991991277,6.407261122881001,0.024,5,5,447,505985,0.0008834253979861063
7,0.025634281391406714,20.75012681670642,0.072,5,5,663,547205,0.0012116117360038742
8,0.029696615911534986,37.61956252652071,0.068,5,5,515,526706,0.0009777750775574988
9,0.04924333439359177,43.70842858676717,0.11200000000000002,5,5,549,495320,0.0011083743842364533
10,0.014416148714039978,19.87671283774195,0.044,5,5,433,505142,0.0008571847124174985
11,0.01097561377360072,10.124767254896446,0.027999999999999997,5,5,596,515249,0.001156722283789003
12,0.025541564436090812,25.502884462566662,0.048,5,5,541,498124,0.0010860749532244983
13,0.019518826665216392,27.15730454319928,0.048,5,5,384,505970,0.0007589382769729431
14,0.06813251140371371,54.00047880698854,0.13599999999999998,5,5,639,500366,0.0012770651882821774
15,0.02585948566332038,27.862928981825462,0.076,5,5,496,514226,0.0009645564401644413
16,0.06838118764760524,71.66596830161453,0.128,5,5,620,500613,0.0012384816215320017
17,0.014553931582707924,18.90005126594958,0.02,5,5,450,491817,0.0009149744722122253
18,0.031136745785052967,20.38586970899752,0.06799999999999999,5,5,604,413396,0.0014610688056972008
