window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0007322868885777269,1.0375349364583628,0.0,5,5,354,500430,0.0007073916431868593
2,0.0015013010974194373,1.4452881475675077,0.0,5,5,527,507591,0.0010382374785998963
3,0.0017846359609912023,1.7954657261147837,0.008,5,5,505,491282,0.001027922863039965
4,0.002374595436032835,2.9329412316218937,0.004,5,5,459,499675,0.0009185970881072697
5,0.014746314419424155,14.9583151641714,0.08,5,5,545,497384,0.0010957328743988548
6,0.005548474347135346,6.057800684395431,0.024,5,5,447,505985,0.0008834253979861063
7,0.026676781395663762,21.98480131099378,0.072,5,5,663,547205,0.0012116117360038742
8,0.03133446725145099,39.82489010976941,0.07200000000000001,5,5,515,526706,0.0009777750775574988
9,0.06424986231244115,57.217446191522455,0.124,5,5,549,495320,0.0011083743842364533
10,0.015541158165279886,21.204845450758093,0.036,5,5,433,505142,0.0008571847124174985
11,0.009928651786295557,9.549285247315687,0.024,5,5,596,515249,0.001156722283789003
12,0.02312629823776102,23.271524905672553,0.044,5,5,541,498124,0.0010860749532244983
13,0.022253319589941152,31.786379416566678,0.05600000000000001,5,5,384,505970,0.0007589382769729431
14,0.06381229378749663,51.81150217733473,0.132,5,5,639,500366,0.0012770651882821774
15,0.028021960667134527,30.140988677283826,0.072,5,5,496,514226,0.0009645564401644413
16,0.06570117112931509,69.49806037213935,0.12,5,5,620,500613,0.0012384816215320017
17,0.019277532812106542,25.889652472974415,0.036,5,5,450,491817,0.0009149744722122253
18,0.0361386964491742,24.011409623540736,0.092,5,5,604,413396,0.0014610688056972008
