window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0015003726094813916,2.1103811290550665,0.004,5,5,326,500402,0.0006514762131246478
2,0.0010310668701401704,1.1652670988470886,0.008,5,5,439,507503,0.0008650195171260071
3,0.0008630743388023228,0.9389430092155863,0.0,5,5,442,491219,0.000899802328492994
4,0.0008595838549001738,1.0223333932310643,0.0,5,5,420,499636,0.000840611965510892
5,0.0009533768010714464,1.02792503190813,0.0,5,5,457,497296,0.0009189697886168399
6,0.0008162920540534519,1.0229533686154622,0.0,5,5,396,505934,0.0007827107883636996
7,0.001362861845588409,1.265625609117433,0.0,5,5,610,547152,0.0011148638769482703
8,0.0010450798901284126,1.1516887102717188,0.0,5,5,480,526671,0.0009113849063267201
9,0.0015464535713423607,1.3432618863001224,0.0,5,5,565,495336,0.0011406398888835054
10,0.00129870680411746,1.412938676701551,0.0,5,5,464,505173,0.0009184972276823979
11,0.002130668878224773,1.7468519916867546,0.0,5,5,623,515276,0.0012090607751962055
12,0.0015358967848716483,1.3009152419180032,0.0,5,5,601,498184,0.0012063815778908997
13,0.0017402879853337574,1.957038962287252,0.0,5,5,459,506045,0.0009070339594304854
14,0.002774170656238943,1.9797235162039382,0.0,5,5,699,500426,0.0013968099179499068
15,0.008222318655692342,6.172055594770346,0.048,5,5,559,514289,0.001086937500121527
16,0.003753555100298154,2.794971037136765,0.012,5,5,676,500669,0.0013501934411757068
17,0.005556335907216483,5.6680108805013045,0.027999999999999997,5,5,511,491878,0.001038875493516685
18,0.0037148293219408336,2.3586202618000716,0.012,5,5,665,413457,0.00160838974790607
