typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.35608652
1,1334,0,0.0,0.32481715
2,345,32,0.0927536231884058,0.37569124
3,1870,1,0.0005347593582887701,0.34966257
4,394,11,0.027918781725888325,0.37463132
5,656,0,0.0,0.3478996
6,529,0,0.0,0.3694256
7,338,0,0.0,0.33686733
8,382,0,0.0,0.33665818
9,364,1,0.0027472527472527475,0.36492273
10,506,0,0.0,0.36239478
11,54,0,0.0,0.31562215
12,945,1,0.0010582010582010583,0.3671642
13,250,1,0.004,0.34851456
14,383,0,0.0,0.34308925
15,354,2,0.005649717514124294,0.36087993
16,237,0,0.0,0.36805966
