window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0015006476700536657,2.110809993566327,0.004,5,5,326,500402,0.0006514762131246478
2,0.0010302063853195199,1.16432584262026,0.008,5,5,439,507503,0.0008650195171260071
3,0.0008627729533667329,0.9382784794897898,0.0,5,5,442,491219,0.000899802328492994
4,0.0008527221900851856,1.0152715700995352,0.0,5,5,420,499636,0.000840611965510892
5,0.0009515905760122047,1.0259964316923142,0.0,5,5,457,497296,0.0009189697886168399
6,0.0008153287991122376,1.0214025903700616,0.0,5,5,396,505934,0.0007827107883636996
7,0.0013709461716750887,1.2742099295154834,0.0,5,5,610,547152,0.0011148638769482703
8,0.0010637579484042892,1.1734192967698498,0.0,5,5,480,526671,0.0009113849063267201
9,0.0016245199941928054,1.4080655558607036,0.0,5,5,565,495336,0.0011406398888835054
10,0.0013200441578329939,1.4331602379437922,0.0,5,5,464,505173,0.0009184972276823979
11,0.002737034942589195,2.242730339600413,0.008,5,5,623,515276,0.0012090607751962055
12,0.0015721803137737848,1.3318021699430942,0.0,5,5,601,498184,0.0012063815778908997
13,0.0019542595591590713,2.185348513863411,0.004,5,5,459,506045,0.0009070339594304854
14,0.0030028554527219914,2.145885346985783,0.004,5,5,699,500426,0.0013968099179499068
15,0.010939720098205739,8.316064818008362,0.055999999999999994,5,5,559,514289,0.001086937500121527
16,0.009745113895145721,6.658394931452229,0.036,5,5,676,500669,0.0013501934411757068
17,0.010528649779855773,10.796731824054735,0.044,5,5,511,491878,0.001038875493516685
18,0.005164588594833363,3.3114683515542147,0.028000000000000004,5,5,665,413457,0.00160838974790607
