window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0015006476723203185,2.1108100032048456,0.004,5,5,326,500402,0.0006514762131246478
2,0.0010302063514689088,1.1643258175728863,0.008,5,5,439,507503,0.0008650195171260071
3,0.0008627729920185597,0.9382785477228115,0.0,5,5,442,491219,0.000899802328492994
4,0.0008643235498212148,1.026222356583245,0.0,5,5,420,499636,0.000840611965510892
5,0.0009587022936285601,1.0332782269104956,0.0,5,5,457,497296,0.0009189697886168399
6,0.000811651343957134,1.016393119878193,0.0,5,5,396,505934,0.0007827107883636996
7,0.0013218188562353164,1.2347476125190462,0.0,5,5,610,547152,0.0011148638769482703
8,0.0010776171206309348,1.1939534312293698,0.0,5,5,480,526671,0.0009113849063267201
9,0.0017909662957353064,1.5355926716560435,0.0,5,5,565,495336,0.0011406398888835054
10,0.001388411898425027,1.5064728649533508,0.0,5,5,464,505173,0.0009184972276823979
11,0.0024353944337159525,1.9954659623184785,0.008,5,5,623,515276,0.0012090607751962055
12,0.0016221435637635,1.3757037989466445,0.0,5,5,601,498184,0.0012063815778908997
13,0.0037402055337172274,4.417626293108825,0.024,5,5,459,506045,0.0009070339594304854
14,0.0032745174029325786,2.3587477790114493,0.0,5,5,699,500426,0.0013968099179499068
15,0.021457447401485866,23.655905936207127,0.092,5,5,559,514289,0.001086937500121527
16,0.007191917107690619,5.377849794391521,0.036,5,5,676,500669,0.0013501934411757068
17,0.01720825684852061,17.73659769802527,0.044,5,5,511,491878,0.001038875493516685
18,0.006955408797726018,4.632478112994761,0.036,5,5,665,413457,0.00160838974790607
