typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.33971134
1,1334,0,0.0,0.3177349
2,345,0,0.0,0.3226695
3,1870,1,0.0005347593582887701,0.34389237
4,394,0,0.0,0.3425003
5,656,0,0.0,0.34142673
6,529,1,0.001890359168241966,0.35704273
7,338,1,0.0029585798816568047,0.32999176
8,382,2,0.005235602094240838,0.32161805
9,364,1,0.0027472527472527475,0.35671422
10,506,0,0.0,0.35617656
11,54,0,0.0,0.32480654
12,945,2,0.0021164021164021165,0.34927818
13,250,3,0.012,0.34256336
14,383,1,0.0026109660574412533,0.3375018
15,354,0,0.0,0.35600844
16,237,0,0.0,0.3616591
