typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.35410884
1,1334,0,0.0,0.324336
2,345,21,0.06086956521739131,0.3725202
3,1870,1,0.0005347593582887701,0.34787834
4,394,6,0.015228426395939087,0.37243882
5,656,0,0.0,0.34657738
6,529,0,0.0,0.3689968
7,338,0,0.0,0.335651
8,382,0,0.0,0.3357414
9,364,1,0.0027472527472527475,0.36515358
10,506,0,0.0,0.36134952
11,54,0,0.0,0.31632164
12,945,1,0.0010582010582010583,0.36627018
13,250,1,0.004,0.34782746
14,383,0,0.0,0.3409872
15,354,2,0.005649717514124294,0.360319
16,237,0,0.0,0.36708748
