typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.35599133
1,1334,0,0.0,0.32512504
2,345,25,0.07246376811594203,0.37511337
3,1870,1,0.0005347593582887701,0.34971052
4,394,9,0.02284263959390863,0.3740537
5,656,0,0.0,0.34789526
6,529,0,0.0,0.36949602
7,338,0,0.0,0.33666825
8,382,0,0.0,0.33669153
9,364,1,0.0027472527472527475,0.3643785
10,506,0,0.0,0.36209247
11,54,0,0.0,0.3151503
12,945,1,0.0010582010582010583,0.36685252
13,250,1,0.004,0.34827572
14,383,0,0.0,0.34307006
15,354,1,0.002824858757062147,0.36077553
16,237,0,0.0,0.36745048
