window,client,purity,nmi,ari,named_purity,named_nmi,named_ari,cosine_gap,confirmed_positives
4,1,0.4117647058823529,0.30906839539623143,0.17503067257894175,0.4117647058823529,0.30906839539623143,0.17503067257894175,0.04944688081741333,170
4,2,0.36645962732919257,0.25513601594871044,0.14012765537643201,0.36645962732919257,0.25513601594871044,0.14012765537643201,0.057386815547943115,161
4,3,0.48255813953488375,0.4893489756651226,0.3481018282294509,0.48255813953488375,0.4893489756651226,0.3481018282294509,0.13184750080108643,172
4,4,0.46153846153846156,0.42899065808731274,0.27719438576726285,0.46153846153846156,0.42899065808731274,0.27719438576726285,0.12805283069610596,169
5,0,0.22424242424242424,0.2502647041424941,0.06987561602236728,0.22424242424242424,0.2502647041424941,0.06987561602236728,0.04929709434509277,165
5,1,0.3677685950413223,0.27959885658644684,0.15446141290745985,0.3677685950413223,0.27959885658644684,0.15446141290745985,0.048554301261901855,242
5,2,0.3761467889908257,0.24468322989568608,0.13296957437985185,0.3761467889908257,0.24468322989568608,0.13296957437985185,0.058081984519958496,218
5,3,0.42105263157894735,0.4366556618298389,0.29359104855181517,0.42105263157894735,0.4366556618298389,0.29359104855181517,0.13517498970031738,247
5,4,0.4217391304347826,0.40399368595525303,0.2363225052086077,0.4217391304347826,0.40399368595525303,0.2363225052086077,0.11033719778060913,230
6,0,0.215311004784689,0.27505006553362665,0.07686592296358662,0.215311004784689,0.27505006553362665,0.07686592296358662,0.05552393198013306,209
6,1,0.3656957928802589,0.2760966701797843,0.14149513886928122,0.3656957928802589,0.2760966701797843,0.14149513886928122,0.0591655969619751,309
6,2,0.34275618374558303,0.2153005932440921,0.13939455684308089,0.34275618374558303,0.2153005932440921,0.13939455684308089,0.05959969758987427,283
6,3,0.4017857142857143,0.4014991228114104,0.26579218474144056,0.4017857142857143,0.4014991228114104,0.26579218474144056,0.13919246196746826,336
6,4,0.411371237458194,0.3929201573948773,0.22997824157847613,0.411371237458194,0.3929201573948773,0.22997824157847613,0.1250787377357483,299
7,0,0.22641509433962265,0.2608530849087303,0.0869754428792611,0.22641509433962265,0.2608530849087303,0.0869754428792611,0.05423164367675781,265
7,1,0.3543307086614173,0.26932523581776124,0.13416412421596588,0.3543307086614173,0.26932523581776124,0.13416412421596588,0.05024385452270508,381
7,2,0.33035714285714285,0.20492898687819072,0.11887622909680594,0.33035714285714285,0.20492898687819072,0.11887622909680594,0.05165398120880127,336
7,3,0.3874709976798144,0.3887939898962843,0.2537353685311586,0.3874709976798144,0.3887939898962843,0.2537353685311586,0.12375116348266602,431
7,4,0.40318302387267907,0.38751988664822895,0.2308813712621851,0.40318302387267907,0.38751988664822895,0.2308813712621851,0.11762863397598267,377
8,0,0.2113564668769716,0.20078936985467535,0.06843031217196997,0.2113564668769716,0.20078936985467535,0.06843031217196997,0.060781240463256836,317
8,1,0.3710691823899371,0.276252332860814,0.15054977332255545,0.3710691823899371,0.276252332860814,0.15054977332255545,0.0635981559753418,477
8,2,0.3245192307692308,0.22268952733123631,0.10849340773718337,0.3245192307692308,0.22268952733123631,0.10849340773718337,0.06566417217254639,416
8,3,0.3897338403041825,0.37929433990308176,0.2428635649765574,0.3897338403041825,0.37929433990308176,0.2428635649765574,0.13381576538085938,526
8,4,0.3577405857740586,0.3398343796649684,0.16998825707331672,0.3577405857740586,0.3398343796649684,0.16998825707331672,0.12097799777984619,478
9,0,0.22133333333333333,0.25062764079992345,0.09365826931349759,0.22133333333333333,0.25062764079992345,0.09365826931349759,0.05531513690948486,375
9,1,0.3767605633802817,0.2795814600251734,0.16544491547566695,0.3767605633802817,0.2795814600251734,0.16544491547566695,0.05659496784210205,568
9,2,0.34345351043643263,0.2815259260513804,0.1457651893954279,0.34345351043643263,0.2815259260513804,0.1457651893954279,0.07808727025985718,527
9,3,0.3858520900321543,0.36379580120350447,0.22670608690852823,0.3858520900321543,0.36379580120350447,0.22670608690852823,0.11990678310394287,622
9,4,0.3773913043478261,0.3382634871174065,0.1874353714582571,0.3773913043478261,0.3382634871174065,0.1874353714582571,0.1099388599395752,575
10,0,0.20823798627002288,0.2498215388409673,0.07803416316492796,0.20823798627002288,0.2498215388409673,0.07803416316492796,0.06170767545700073,437
10,1,0.38450074515648286,0.28258701610806625,0.16806685077382294,0.38450074515648286,0.28258701610806625,0.16806685077382294,0.06770670413970947,671
10,2,0.42197452229299365,0.37402152540223976,0.1624972451847812,0.42197452229299365,0.37402152540223976,0.1624972451847812,0.09605449438095093,628
10,3,0.3969571230982019,0.3633397108492665,0.20230859771448248,0.3969571230982019,0.3633397108492665,0.20230859771448248,0.127252459526062,723
10,4,0.3485540334855403,0.32194738367673076,0.16007423512308014,0.3485540334855403,0.32194738367673076,0.16007423512308014,0.12107771635055542,657
11,0,0.19011406844106463,0.22968505587591387,0.06992704312214165,0.19011406844106463,0.22968505587591387,0.06992704312214165,0.05823701620101929,526
11,1,0.3835978835978836,0.2811878114753523,0.16601820453015712,0.3835978835978836,0.2811878114753523,0.16601820453015712,0.06272345781326294,756
11,2,0.40350877192982454,0.33697630599921413,0.16320363221383016,0.40350877192982454,0.33697630599921413,0.16320363221383016,0.09089356660842896,741
11,3,0.3853658536585366,0.3480479701493762,0.21084943126609887,0.3853658536585366,0.3480479701493762,0.21084943126609887,0.1173243522644043,820
11,4,0.3608521970705726,0.31372898815631123,0.1678036376378577,0.3608521970705726,0.31372898815631123,0.1678036376378577,0.1083686351776123,751
12,0,0.18048780487804877,0.23464112013285773,0.06969386037759073,0.18048780487804877,0.23464112013285773,0.06969386037759073,0.07739675045013428,615
12,1,0.38265895953757223,0.2843672372374232,0.1705872946260372,0.38265895953757223,0.2843672372374232,0.1705872946260372,0.07072269916534424,865
12,2,0.4364508393285372,0.39767595976377873,0.18896528638787702,0.4364508393285372,0.39767595976377873,0.18896528638787702,0.09617280960083008,834
12,3,0.38183807439824946,0.34126533688764693,0.20221691989040605,0.38183807439824946,0.34126533688764693,0.20221691989040605,0.12551581859588623,914
12,4,0.33760186263096625,0.29929843371836523,0.14813161921538145,0.33760186263096625,0.29929843371836523,0.14813161921538145,0.11834615468978882,859
13,0,0.19295774647887323,0.23903944520571507,0.07566117219877769,0.19295774647887323,0.23903944520571507,0.07566117219877769,0.07089430093765259,710
13,1,0.36766220391349125,0.28848186713795937,0.16770589349786372,0.36766220391349125,0.28848186713795937,0.16770589349786372,0.07149291038513184,971
13,2,0.44468085106382976,0.4079732930985592,0.2007338178498603,0.44468085106382976,0.4079732930985592,0.2007338178498603,0.1053655743598938,940
13,3,0.42996108949416345,0.4137930033766604,0.1958670369625892,0.42996108949416345,0.4137930033766604,0.1958670369625892,0.1273893117904663,1028
13,4,0.3251282051282051,0.2940745934848066,0.1440443916803045,0.3251282051282051,0.2940745934848066,0.1440443916803045,0.09535783529281616,975
14,0,0.19135802469135801,0.22685680969103816,0.0780350690393976,0.19135802469135801,0.22685680969103816,0.0780350690393976,0.09552258253097534,810
14,1,0.3574744661095636,0.2854893594207196,0.16616257127732642,0.3574744661095636,0.2854893594207196,0.16616257127732642,0.08376431465148926,1077
14,2,0.36433365292425696,0.29463486416380447,0.16681398976730585,0.36433365292425696,0.29463486416380447,0.16681398976730585,0.11934751272201538,1043
14,3,0.3481745325022262,0.32328157206419184,0.17345508427179657,0.3481745325022262,0.32328157206419184,0.17345508427179657,0.12218350172042847,1123
14,4,0.32290708371665133,0.2947456355060315,0.14292612072321978,0.32290708371665133,0.2947456355060315,0.14292612072321978,0.11164653301239014,1087
15,0,0.2529474812433012,0.2449999495694588,0.09761655449409468,0.2529474812433012,0.2449999495694588,0.09761655449409468,0.09492772817611694,933
15,1,0.34852320675105486,0.28897231275892427,0.16893621352454352,0.34852320675105486,0.28897231275892427,0.16893621352454352,0.09196227788925171,1185
15,2,0.4406631762652705,0.4108566498136308,0.20614175795304773,0.4406631762652705,0.4108566498136308,0.20614175795304773,0.10936546325683594,1146
15,3,0.43111831442463533,0.41527455009786246,0.19825406187957365,0.43111831442463533,0.41527455009786246,0.19825406187957365,0.121792733669281,1234
15,4,0.3231552162849873,0.2907669758840982,0.13862359467023477,0.3231552162849873,0.2907669758840982,0.13862359467023477,0.1189761757850647,1179
16,0,0.2694106641721235,0.24918341881336117,0.10903199465343195,0.2694106641721235,0.24918341881336117,0.10903199465343195,0.1235916018486023,1069
16,1,0.339258114374034,0.28559778479611475,0.15919213738900595,0.339258114374034,0.28559778479611475,0.15919213738900595,0.0981985330581665,1294
16,2,0.44147682639434405,0.4152589380166356,0.21548030885692687,0.44147682639434405,0.4152589380166356,0.21548030885692687,0.1277223825454712,1273
16,3,0.43224829674489024,0.42332955607440026,0.2084619518719,0.43224829674489024,0.42332955607440026,0.2084619518719,0.14080727100372314,1321
16,4,0.32222222222222224,0.28712349934519604,0.13796691488441745,0.32222222222222224,0.28712349934519604,0.13796691488441745,0.11232972145080566,1260
17,0,0.2979423868312757,0.24995225896461767,0.11813812171731373,0.2979423868312757,0.24995225896461767,0.11813812171731373,0.10413074493408203,1215
17,1,0.33286018452803406,0.29680785299242063,0.17481524905520113,0.33286018452803406,0.29680785299242063,0.17481524905520113,0.09078890085220337,1409
17,2,0.4430835734870317,0.4206392278673726,0.22326343473338442,0.4430835734870317,0.4206392278673726,0.22326343473338442,0.13857096433639526,1388
17,3,0.4443671766342142,0.42524086295824987,0.21504785643271898,0.4443671766342142,0.42524086295824987,0.21504785643271898,0.12113213539123535,1438
17,4,0.3208241353936718,0.2840972634761014,0.13054892050366926,0.3208241353936718,0.2840972634761014,0.13054892050366926,0.11406689882278442,1359
18,0,0.31712626995645865,0.25615456525054914,0.13113484885639815,0.31712626995645865,0.25615456525054914,0.13113484885639815,0.11154884099960327,1378
18,1,0.33095854922279794,0.29941300292412715,0.17438623893274469,0.33095854922279794,0.29941300292412715,0.17438623893274469,0.11459839344024658,1544
18,2,0.439106901217862,0.4191201935783552,0.22050450001578636,0.439106901217862,0.4191201935783552,0.22050450001578636,0.13625496625900269,1478
18,3,0.4440104166666667,0.42800524233438086,0.21701718000517725,0.4440104166666667,0.42800524233438086,0.21701718000517725,0.14064371585845947,1536
18,4,0.3175582990397805,0.2895963713662607,0.13470027623018838,0.3175582990397805,0.2895963713662607,0.13470027623018838,0.11916595697402954,1458
