window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.006601877064206632,10.247350061578764,0.008,5,5,308,500384,0.0006155272750527595
2,0.0008787590549200287,1.0365154936911196,0.0,5,5,429,507493,0.0008453318567940839
3,0.0008664496031414752,0.9444103760953932,0.0,5,5,454,491231,0.0009242087734691011
4,0.0012796347403078103,1.577934914981313,0.008,5,5,414,499630,0.000828613173748574
5,0.002317745953883265,2.8162197809979395,0.008,5,5,454,497293,0.0009129426716241733
6,0.0007100744887773085,0.9271895467554611,0.0,5,5,387,505925,0.0007649355141572368
7,0.0011448425515907857,1.0575634108605503,0.0,5,5,602,547144,0.0011002587984150424
8,0.0010975970126413357,1.2052198041585702,0.0,5,5,490,526681,0.0009303544270630609
9,0.0015338131344025453,1.3021588979793695,0.0,5,5,592,495363,0.0011950832016117473
10,0.0011502574108243264,1.2682277213506241,0.0,5,5,462,505171,0.0009145418086153005
11,0.006355067957573393,4.76955946200256,0.02,5,5,637,515290,0.0012361970928991442
12,0.0015509014835225206,1.333292030021426,0.0,5,5,593,498176,0.0011903423689619732
13,0.012060845194477641,12.093172581496098,0.036,5,5,461,506047,0.0009109825767171824
14,0.002142527277880341,1.5296413029082012,0.004,5,5,711,500438,0.0014207554182536098
15,0.003696412882909886,3.2805179092685277,0.012,5,5,559,514289,0.001086937500121527
16,0.006765134186037564,4.600040961708851,0.024,5,5,673,500666,0.001344209512928779
17,0.004998838116177326,4.847879346672536,0.032,5,5,514,491881,0.001044968193526483
18,0.007346832550767008,4.749381564548442,0.024,5,5,665,413457,0.00160838974790607
