window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.006594747541168219,10.23517061661393,0.008,5,5,308,500384,0.0006155272750527595
2,0.000853562653362205,1.013606041790227,0.0,5,5,429,507493,0.0008453318567940839
3,0.00089026667382967,0.96840275268569,0.0,5,5,454,491231,0.0009242087734691011
4,0.001264753294182337,1.560248051462319,0.004,5,5,414,499630,0.000828613173748574
5,0.0009626004073281988,1.0803461142570077,0.004,5,5,454,497293,0.0009129426716241733
6,0.0007109812911378791,0.9292699503621504,0.0,5,5,387,505925,0.0007649355141572368
7,0.0010600285770797629,0.972987576635413,0.0,5,5,602,547144,0.0011002587984150424
8,0.001008683948459194,1.1131585471872718,0.0,5,5,490,526681,0.0009303544270630609
9,0.001400170796200165,1.1711555988328386,0.0,5,5,592,495363,0.0011950832016117473
10,0.000925325854229269,1.018116411545681,0.0,5,5,462,505171,0.0009145418086153005
11,0.02463611574107085,18.05435585609812,0.08,5,5,637,515290,0.0012361970928991442
12,0.0010718496450130635,0.9065494074575137,0.0,5,5,593,498176,0.0011903423689619732
13,0.04041116948019432,43.20141985691257,0.088,5,5,461,506047,0.0009109825767171824
14,0.0012289657934324817,0.8776971148937894,0.0,5,5,711,500438,0.0014207554182536098
15,0.03223879602584455,28.555410884540713,0.12,5,5,559,514289,0.001086937500121527
16,0.0011768295140781385,0.8797072076545044,0.0,5,5,673,500666,0.001344209512928779
17,0.014213368517107212,12.622744257327017,0.052000000000000005,5,5,514,491881,0.001044968193526483
18,0.0014806889968795723,0.9263615556457634,0.0,5,5,665,413457,0.00160838974790607
