window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.006601877064206632,10.247350061578764,0.008,5,5,308,500384,0.0006155272750527595
2,0.0008787590549200287,1.0365154936911196,0.0,5,5,429,507493,0.0008453318567940839
3,0.0008664496031414752,0.9444103760953932,0.0,5,5,454,491231,0.0009242087734691011
4,0.0012921038592452415,1.592952648845675,0.008,5,5,414,499630,0.000828613173748574
5,0.0018952404788655987,2.270131489560342,0.008,5,5,454,497293,0.0009129426716241733
6,0.0007098377429281681,0.9273393464949173,0.0,5,5,387,505925,0.0007649355141572368
7,0.0011372536306511682,1.050720384338892,0.0,5,5,602,547144,0.0011002587984150424
8,0.0010788633497889274,1.1876267096069695,0.0,5,5,490,526681,0.0009303544270630609
9,0.001494739449300358,1.274261581785528,0.0,5,5,592,495363,0.0011950832016117473
10,0.0011367718395180729,1.2549030242751886,0.0,5,5,462,505171,0.0009145418086153005
11,0.008993489783702305,7.471073707612976,0.04,5,5,637,515290,0.0012361970928991442
12,0.0015149324742212648,1.3008551763328606,0.0,5,5,593,498176,0.0011903423689619732
13,0.013064762928272097,13.102030969836008,0.044000000000000004,5,5,461,506047,0.0009109825767171824
14,0.0020269196640401825,1.433620799951742,0.0,5,5,711,500438,0.0014207554182536098
15,0.0067789489518918205,5.728293639188577,0.02,5,5,559,514289,0.001086937500121527
16,0.007502800153333214,5.071035599786295,0.024,5,5,673,500666,0.001344209512928779
17,0.0071389321179048644,7.015112534869168,0.036,5,5,514,491881,0.001044968193526483
18,0.0069529240464059425,4.497197326732389,0.024,5,5,665,413457,0.00160838974790607
