typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.33918506
1,1334,0,0.0,0.3083608
2,345,36,0.10434782608695652,0.37610796
3,1870,1,0.0005347593582887701,0.36237586
4,394,13,0.03299492385786802,0.38355643
5,656,1,0.001524390243902439,0.35370684
6,529,0,0.0,0.37202877
7,338,1,0.0029585798816568047,0.34825224
8,382,0,0.0,0.34720153
9,364,0,0.0,0.37079844
10,506,0,0.0,0.36700478
11,54,3,0.05555555555555555,0.32380873
12,945,0,0.0,0.36148208
13,250,3,0.012,0.34774897
14,383,2,0.005221932114882507,0.35023844
15,354,0,0.0,0.3667469
16,237,0,0.0,0.36913767
