typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.3380645
1,1334,0,0.0,0.31074923
2,345,31,0.08985507246376812,0.37901172
3,1870,1,0.0005347593582887701,0.3566236
4,394,6,0.015228426395939087,0.3794813
5,656,0,0.0,0.35221466
6,529,0,0.0,0.37338957
7,338,2,0.005917159763313609,0.34614223
8,382,0,0.0,0.34442553
9,364,0,0.0,0.37086755
10,506,0,0.0,0.3681115
11,54,3,0.05555555555555555,0.32218602
12,945,0,0.0,0.35990787
13,250,2,0.008,0.3494914
14,383,2,0.005221932114882507,0.3524275
15,354,0,0.0,0.36094344
16,237,0,0.0,0.37582475
