window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.006601878803341954,10.247353693233311,0.008,5,5,308,500384,0.0006155272750527595
2,0.0008783478196392507,1.036098363363238,0.0,5,5,429,507493,0.0008453318567940839
3,0.0008696597979377153,0.9480024246280294,0.0,5,5,454,491231,0.0009242087734691011
4,0.001274963208505234,1.5718244479163626,0.008,5,5,414,499630,0.000828613173748574
5,0.002355283373137167,2.8605706551006826,0.008,5,5,454,497293,0.0009129426716241733
6,0.0007103227268007928,0.9278728116730175,0.0,5,5,387,505925,0.0007649355141572368
7,0.0011316600277477729,1.0429621437052599,0.0,5,5,602,547144,0.0011002587984150424
8,0.0010829936168019296,1.1864784104660324,0.0,5,5,490,526681,0.0009303544270630609
9,0.0014389417002974379,1.232685268427688,0.0,5,5,592,495363,0.0011950832016117473
10,0.0011360941956346194,1.25322172783337,0.0,5,5,462,505171,0.0009145418086153005
11,0.005590420042554259,4.215981021291649,0.02,5,5,637,515290,0.0012361970928991442
12,0.0015010920367150046,1.283193592111218,0.0,5,5,593,498176,0.0011903423689619732
13,0.010873501201283362,10.936585111176722,0.027999999999999997,5,5,461,506047,0.0009109825767171824
14,0.0019891751576853124,1.4053248120963342,0.0,5,5,711,500438,0.0014207554182536098
15,0.006722505032965234,6.128729805545219,0.02,5,5,559,514289,0.001086937500121527
16,0.005111616333936515,3.526522977886837,0.024,5,5,673,500666,0.001344209512928779
17,0.0031601591588624953,3.0112392871475113,0.016,5,5,514,491881,0.001044968193526483
18,0.007647511283492864,4.96285828871364,0.027999999999999997,5,5,665,413457,0.00160838974790607
