typ,positives,captured,capture_rate,mean_score
0,260,0,0.0,0.33992013
1,229,2,0.008733624454148471,0.3188825
2,421,2,0.004750593824228029,0.300465
3,444,0,0.0,0.30048126
4,207,0,0.0,0.32874346
5,137,0,0.0,0.31560332
6,216,0,0.0,0.35936475
7,397,2,0.005037783375314861,0.31960654
8,2211,18,0.008141112618724558,0.35574093
