typ,positives,captured,capture_rate,mean_score
0,260,0,0.0,0.3481811
1,229,2,0.008733624454148471,0.3230568
2,421,2,0.004750593824228029,0.30917174
3,444,0,0.0,0.30464733
4,207,0,0.0,0.33326146
5,137,0,0.0,0.32200748
6,216,0,0.0,0.36640188
7,397,2,0.005037783375314861,0.32868788
8,2211,22,0.009950248756218905,0.36290205
