typ,positives,captured,capture_rate,mean_score
0,260,0,0.0,0.34910518
1,229,2,0.008733624454148471,0.3241731
2,421,2,0.004750593824228029,0.3104157
3,444,0,0.0,0.30547372
4,207,0,0.0,0.33355662
5,137,0,0.0,0.3211504
6,216,0,0.0,0.36654913
7,397,2,0.005037783375314861,0.32906216
8,2211,23,0.010402532790592492,0.3624626
