condition,seed,method,auprc,ap_lift,p_at_budget,window_macro_auprc,transaction_weighted_window_auprc
control,49,fedtypo_noreg,0.0016288880474194603,1.5531882578673397,0.11511111111111111,0.04830412091490917,0.04678478021839553
control,49,fedtypo,0.010275979487403062,9.354536595332757,0.10622222222222223,0.04568531688342639,0.04373571699537468
control,50,fedavg,0.0011847468226029198,1.1533148565489653,0.07022222222222224,0.023303549077693022,0.024825930083147537
control,50,fedtypo_noreg,0.00117354520180052,1.1405850824207409,0.06755555555555556,0.024090611860474724,0.0255836080384125
control,50,fedtypo,0.008339474644802,6.293715852546947,0.07422222222222222,0.02896923261874091,0.031485142645778785
control,51,fedavg,0.0013080577019615,1.2542720751475518,0.08666666666666666,0.030927128027566822,0.030140760191921218
control,51,fedtypo_noreg,0.0013564348121694,1.292233587551522,0.08800000000000001,0.03194903693547394,0.031066211700417314
control,51,fedtypo,0.00764763331399336,5.983991421615166,0.08800000000000001,0.03243952343264133,0.03165576837707191
drift,42,fedavg,0.0012907606863938599,1.2731393693261188,0.10800000000000001,0.039104165413950315,0.0360816668995061
drift,42,fedtypo_noreg,0.0013617582832806201,1.32639491540408,0.1031111111111111,0.0388931602726276,0.035350345790888325
drift,42,fedtypo,0.00951552017059412,8.536680463469176,0.08533333333333333,0.03410530614202221,0.030786258319428186
drift,43,fedavg,0.00142746851344604,1.31985997187116,0.1031111111111111,0.035408992199840394,0.033307978157378376
drift,43,fedtypo_noreg,0.0014337582068179003,1.3335448392844653,0.1008888888888889,0.035753684551227606,0.03348878162199432
drift,43,fedtypo,0.00938198980398968,8.398294188588645,0.09555555555555553,0.03486855935401508,0.03339907428577947
drift,44,fedavg,0.00136430251447326,1.3216943653121658,0.072,0.0276657715309558,0.026967525489153453
drift,44,fedtypo_noreg,0.0013792847282483602,1.3376575097097192,0.07466666666666667,0.028518947524891886,0.02786355826319418
drift,44,fedtypo,0.006866260302270541,5.8285694250356626,0.08311111111111112,0.032315344388428854,0.03244801851643336
drift,45,fedavg,0.00124434343835454,1.2228117611863734,0.09200000000000001,0.0362337128269385,0.03496184481749865
drift,45,fedtypo_noreg,0.00130754440156914,1.2696316055703565,0.08977777777777778,0.03734829558167693,0.036528188818205895
drift,45,fedtypo,0.0092409267971697,8.584069237698268,0.092,0.03823309995340208,0.03780466655494912
drift,46,fedavg,0.00129130100115,1.5822583175202385,0.07155555555555557,0.0209978639307806,0.02572388017425072
drift,46,fedtypo_noreg,0.00132319637843242,1.6124828444360482,0.07511111111111111,0.023417933393972024,0.02819084813989367
drift,46,fedtypo,0.008380289367588539,7.302559021895762,0.06355555555555556,0.02200678824573558,0.025389665945492194
drift,47,fedavg,0.00154044395918384,1.5692068923252775,0.08800000000000001,0.029081797352289853,0.030027894689493385
drift,47,fedtypo_noreg,0.00152828925807444,1.5663576255127045,0.08444444444444445,0.028966167340743754,0.030045153781939084
drift,47,fedtypo,0.00658332608222338,6.475357870211932,0.08133333333333334,0.030213760775163426,0.030908848349920807
drift,48,fedavg,0.00140939555898622,1.316638319622214,0.10133333333333334,0.04110573240662791,0.03620212912289067
drift,48,fedtypo_noreg,0.0013882868687465802,1.2987321240812493,0.09822222222222222,0.040352162922054534,0.03531034317551958
drift,48,fedtypo,0.0076579688124552405,7.053790371696579,0.09866666666666665,0.04010837973753462,0.03538975694518773
drift,49,fedavg,0.00156912336224504,1.4961142967421035,0.11377777777777776,0.0475067650598347,0.04550080324914621
drift,49,fedtypo_noreg,0.0015765715090669998,1.505241776004588,0.11377777777777776,0.04825836161897022,0.0467775848099084
drift,49,fedtypo,0.00923196163522188,8.311536678977525,0.11111111111111109,0.04489315648019007,0.04291294231164953
drift,50,fedavg,0.0011770528829151002,1.1337999743064149,0.07244444444444445,0.022976532509727678,0.02458031299185424
drift,50,fedtypo_noreg,0.0011689749134082,1.1231508541775868,0.07244444444444445,0.024383348285186256,0.02601984904380701
drift,50,fedtypo,0.007657140611801221,5.724048315704207,0.07955555555555556,0.02964573476535896,0.032309700657816576
drift,51,fedavg,0.0012918468589261998,1.2291677697566237,0.08666666666666667,0.031100070318015198,0.030105571480434173
drift,51,fedtypo_noreg,0.0013621858965715999,1.2918552279460667,0.08844444444444445,0.032535612268300755,0.031503500661862235
drift,51,fedtypo,0.00897555577741802,7.313912747842873,0.08888888888888889,0.03346844852271868,0.032636941784694146
