window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.018336326874963064,30.11951112135693,0.024,5,5,354,500430,0.0007073916431868593
2,0.0031963768145454783,3.378378997464819,0.008,5,5,527,507591,0.0010382374785998963
3,0.0019374467789415625,1.8816189025945498,0.004,5,5,505,491282,0.001027922863039965
4,0.000844241947611484,0.9223173600333379,0.0,5,5,459,499675,0.0009185970881072697
5,0.0010479825659246464,0.9654048723339965,0.0,5,5,545,497384,0.0010957328743988548
6,0.0008720501479039823,1.0095039301962943,0.0,5,5,447,505985,0.0008834253979861063
7,0.001394347010781945,1.1567476342045808,0.004,5,5,663,547205,0.0012116117360038742
8,0.0012907991445018953,1.3118112528842012,0.008,5,5,515,526706,0.0009777750775574988
9,0.001856594807378836,1.63502339855915,0.012,5,5,549,495320,0.0011083743842364533
10,0.002008035174917426,2.24378208368313,0.004,5,5,433,505142,0.0008571847124174985
11,0.005589373478866691,4.847617985399684,0.016,5,5,596,515249,0.001156722283789003
12,0.0023466177118425615,2.0417644070823835,0.004,5,5,541,498124,0.0010860749532244983
13,0.024899090220346344,34.37615342225493,0.068,5,5,384,505970,0.0007589382769729431
14,0.005801103430298191,4.567150666713557,0.028000000000000004,5,5,639,500366,0.0012770651882821774
15,0.051140379207094945,50.90369711693013,0.14,5,5,496,514226,0.0009645564401644413
16,0.02720089732528347,25.61265006829388,0.096,5,5,620,500613,0.0012384816215320017
17,0.029799820340073686,34.56931864460002,0.06000000000000001,5,5,450,491817,0.0009149744722122253
18,0.016680842320744804,11.164468956973806,0.072,5,5,604,413396,0.0014610688056972008
