window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0015218450230880857,2.058155567127296,0.004,5,5,354,500430,0.0007073916431868593
2,0.0010846043928104273,1.0191529098862544,0.008,5,5,527,507591,0.0010382374785998963
3,0.0009172966253255963,0.8747074895212446,0.0,5,5,505,491282,0.001027922863039965
4,0.0008763803160446188,0.9572657005977827,0.0,5,5,459,499675,0.0009185970881072697
5,0.0010660212206755212,0.9800601297897968,0.0,5,5,545,497384,0.0010957328743988548
6,0.0008750780081769151,0.9853615666080152,0.0,5,5,447,505985,0.0008834253979861063
7,0.0015030324255297153,1.2154322115404141,0.0,5,5,663,547205,0.0012116117360038742
8,0.0011476761546026911,1.1700585494693607,0.0,5,5,515,526706,0.0009777750775574988
9,0.0021488777888832348,1.8796347346615963,0.004,5,5,549,495320,0.0011083743842364533
10,0.0013703307597732867,1.6263959075986947,0.0,5,5,433,505142,0.0008571847124174985
11,0.006336540920099568,4.982419070843585,0.044,5,5,596,515249,0.001156722283789003
12,0.0015777890304822478,1.463930251853229,0.0,5,5,541,498124,0.0010860749532244983
13,0.0025463741548354137,3.4149675243639246,0.008,5,5,384,505970,0.0007589382769729431
14,0.0030867770844493683,2.369258244463392,0.0,5,5,639,500366,0.0012770651882821774
15,0.007695790682765676,7.813788977771803,0.036000000000000004,5,5,496,514226,0.0009645564401644413
16,0.003706188454758021,2.924759475431352,0.0,5,5,620,500613,0.0012384816215320017
17,0.004616749316477577,4.842903910507224,0.004,5,5,450,491817,0.0009149744722122253
18,0.0033785731557927183,2.288739984695158,0.0,5,5,604,413396,0.0014610688056972008
