typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.3447555
1,1334,0,0.0,0.3351917
2,345,0,0.0,0.31692457
3,1870,1,0.0005347593582887701,0.34977305
4,394,0,0.0,0.33596736
5,656,0,0.0,0.34544295
6,529,3,0.005671077504725898,0.35429558
7,338,1,0.0029585798816568047,0.33146122
8,382,1,0.002617801047120419,0.3228223
9,364,1,0.0027472527472527475,0.35731238
10,506,0,0.0,0.35451835
11,54,0,0.0,0.31352785
12,945,2,0.0021164021164021165,0.35295475
13,250,1,0.004,0.33937502
14,383,1,0.0026109660574412533,0.34220752
15,354,0,0.0,0.35749266
16,237,1,0.004219409282700422,0.36772767
