typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.36100483
1,1334,14,0.010494752623688156,0.3629519
2,345,89,0.2579710144927536,0.38007525
3,1870,2,0.0010695187165775401,0.36100724
4,394,60,0.15228426395939088,0.38443148
5,656,0,0.0,0.3460487
6,529,0,0.0,0.36248106
7,338,0,0.0,0.34054965
8,382,0,0.0,0.33890933
9,364,1,0.0027472527472527475,0.36172807
10,506,0,0.0,0.3609103
11,54,0,0.0,0.30559438
12,945,3,0.0031746031746031746,0.36836305
13,250,1,0.004,0.3388179
14,383,0,0.0,0.34429234
15,354,0,0.0,0.36282516
16,237,0,0.0,0.36996403
