window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0015220623772347975,2.058501477202138,0.004,5,5,354,500430,0.0007073916431868593
2,0.0010839595216259512,1.0185907689699207,0.008,5,5,527,507591,0.0010382374785998963
3,0.0009163438738411858,0.8737086209903826,0.0,5,5,505,491282,0.001027922863039965
4,0.0008991295666276412,0.9777678636809302,0.0,5,5,459,499675,0.0009185970881072697
5,0.0010793434830577808,0.992639177742225,0.0,5,5,545,497384,0.0010957328743988548
6,0.000883918468294558,0.9960014169488648,0.0,5,5,447,505985,0.0008834253979861063
7,0.001425480093792645,1.159440287511377,0.0,5,5,663,547205,0.0012116117360038742
8,0.0012993668048944102,1.325101516628394,0.0,5,5,515,526706,0.0009777750775574988
9,0.0017175015451278506,1.533249498331869,0.004,5,5,549,495320,0.0011083743842364533
10,0.0016783709214848168,1.9778254121895305,0.0,5,5,433,505142,0.0008571847124174985
11,0.002145436522801787,1.8660704694921253,0.0,5,5,596,515249,0.001156722283789003
12,0.0020603282877937443,1.9049581642136704,0.0,5,5,541,498124,0.0010860749532244983
13,0.001594963580168828,2.1383101904442925,0.0,5,5,384,505970,0.0007589382769729431
14,0.006259258169579227,4.561775194706394,0.02,5,5,639,500366,0.0012770651882821774
15,0.007579344034776013,6.41067852898283,0.024,5,5,496,514226,0.0009645564401644413
16,0.009586882304189945,7.456764521477217,0.064,5,5,620,500613,0.0012384816215320017
17,0.0037015922635754996,3.9978860575087283,0.016,5,5,450,491817,0.0009149744722122253
18,0.008513039648455602,5.958062156658977,0.032,5,5,604,413396,0.0014610688056972008
