window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0015218454137010868,2.058156093291975,0.004,5,5,354,500430,0.0007073916431868593
2,0.0010843422473634926,1.018920749810142,0.008,5,5,527,507591,0.0010382374785998963
3,0.0009162408024072912,0.8736813532819475,0.0,5,5,505,491282,0.001027922863039965
4,0.000898853915722127,0.9775909686711266,0.0,5,5,459,499675,0.0009185970881072697
5,0.001076431366348257,0.9899295663904022,0.0,5,5,545,497384,0.0010957328743988548
6,0.0008841312322343568,0.9961949380245352,0.0,5,5,447,505985,0.0008834253979861063
7,0.001433124016957568,1.1655543583126864,0.0,5,5,663,547205,0.0012116117360038742
8,0.0013305115623975493,1.3574128923103135,0.0,5,5,515,526706,0.0009777750775574988
9,0.0017748348067464926,1.5811128543602666,0.004,5,5,549,495320,0.0011083743842364533
10,0.0017213855985472794,2.0271293354892896,0.0,5,5,433,505142,0.0008571847124174985
11,0.0022462361439752427,1.9418589072878212,0.0,5,5,596,515249,0.001156722283789003
12,0.002541530870273531,2.3687197561381197,0.008,5,5,541,498124,0.0010860749532244983
13,0.0015725505284794362,2.0928810456319806,0.0,5,5,384,505970,0.0007589382769729431
14,0.006685388540373786,4.915624853725715,0.024,5,5,639,500366,0.0012770651882821774
15,0.005257645563105154,4.672074628867492,0.012,5,5,496,514226,0.0009645564401644413
16,0.013577383254182031,10.657931596864115,0.08800000000000001,5,5,620,500613,0.0012384816215320017
17,0.003317363350598585,3.598951189868692,0.012,5,5,450,491817,0.0009149744722122253
18,0.0068378847186869336,4.6493254916715845,0.032,5,5,604,413396,0.0014610688056972008
