typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.36136436
1,1334,3,0.0022488755622188904,0.35758406
2,345,14,0.04057971014492753,0.3718213
3,1870,2,0.0010695187165775401,0.35952735
4,394,28,0.07106598984771574,0.3794496
5,656,0,0.0,0.34748578
6,529,0,0.0,0.36231583
7,338,0,0.0,0.33839494
8,382,0,0.0,0.33854175
9,364,1,0.0027472527472527475,0.36219922
10,506,0,0.0,0.3600413
11,54,0,0.0,0.30703026
12,945,1,0.0010582010582010583,0.36858526
13,250,1,0.004,0.339954
14,383,1,0.0026109660574412533,0.34545475
15,354,0,0.0,0.3643085
16,237,0,0.0,0.370994
