window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0015220623772347975,2.058501477202138,0.004,5,5,354,500430,0.0007073916431868593
2,0.0010839595216259512,1.0185907689699207,0.008,5,5,527,507591,0.0010382374785998963
3,0.0009163438738411858,0.8737086209903826,0.0,5,5,505,491282,0.001027922863039965
4,0.0008851834984699386,0.9651616802105574,0.0,5,5,459,499675,0.0009185970881072697
5,0.0010736560945196528,0.9867833421735623,0.0,5,5,545,497384,0.0010957328743988548
6,0.0008824627909764739,0.994587074206952,0.0,5,5,447,505985,0.0008834253979861063
7,0.0014163751098173654,1.155271970471768,0.0,5,5,663,547205,0.0012116117360038742
8,0.0012386584554703686,1.2665802504541195,0.0,5,5,515,526706,0.0009777750775574988
9,0.001807598121644966,1.5997664784192918,0.004,5,5,549,495320,0.0011083743842364533
10,0.0016099097764719276,1.8903194237492276,0.0,5,5,433,505142,0.0008571847124174985
11,0.002338653515091889,2.0529095693039077,0.004,5,5,596,515249,0.001156722283789003
12,0.001883833605283606,1.7476101849606411,0.0,5,5,541,498124,0.0010860749532244983
13,0.0021378227114164845,2.8834034049460753,0.004,5,5,384,505970,0.0007589382769729431
14,0.006325076283334849,4.730038773522102,0.012,5,5,639,500366,0.0012770651882821774
15,0.017460471447573615,14.718941304742932,0.06,5,5,496,514226,0.0009645564401644413
16,0.01420652136400701,10.816611616107698,0.084,5,5,620,500613,0.0012384816215320017
17,0.007730683169251323,8.178364840970847,0.048,5,5,450,491817,0.0009149744722122253
18,0.004042667936681172,2.740878802959216,0.0,5,5,604,413396,0.0014610688056972008
