typ,positives,captured,capture_rate,mean_score
0,932,13,0.013948497854077254,0.38615668
1,1334,88,0.06596701649175413,0.34801748
2,345,0,0.0,0.3946098
3,1870,1,0.0005347593582887701,0.3682719
4,394,9,0.02284263959390863,0.37372524
5,656,2,0.003048780487804878,0.37900764
6,529,1,0.001890359168241966,0.36910963
7,338,1,0.0029585798816568047,0.36017096
8,382,1,0.002617801047120419,0.32807228
9,364,0,0.0,0.38830763
10,506,1,0.001976284584980237,0.40138474
11,54,7,0.12962962962962962,0.36547965
12,945,1,0.0010582010582010583,0.3873789
13,250,21,0.084,0.38103554
14,383,2,0.005221932114882507,0.3627357
15,354,0,0.0,0.39989933
16,237,4,0.016877637130801686,0.41670844
