window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0041110116621928105,4.659913084853381,0.012,5,5,292,500368,0.0005835704921178013
2,0.0037195811989550118,5.12688241135878,0.008,5,5,368,507432,0.0007252203250878935
3,0.003954153190161841,5.630521795504293,0.004,5,5,384,491161,0.0007818210322073617
4,0.0046914917275289346,4.847400627887799,0.008,5,5,392,499608,0.0007846151382684024
5,0.0012724610535075442,1.4809515096780899,0.0,5,5,412,497251,0.0008285553975758721
6,0.001452415596873156,1.6655383849080938,0.004,5,5,448,505986,0.0008853999913041072
7,0.0028991167776079327,2.637719850458739,0.004,5,5,628,547170,0.0011477237421642268
8,0.0027272307966425993,3.308849116046365,0.0,5,5,500,526691,0.0009493232274711359
9,0.00670204887129675,5.474810052044766,0.0,5,5,621,495392,0.0012535527420709255
10,0.009518563520237285,10.653113330063183,0.0,5,5,503,505212,0.0009956216400243858
11,0.009981873516632973,9.279942235040938,0.012,5,5,669,515322,0.001298217425221512
12,0.012187047413569314,10.198163840997923,0.028000000000000004,5,5,629,498212,0.001262514752755855
13,0.02313257993708862,23.73474010955456,0.05600000000000001,5,5,472,506058,0.0009326994139011734
14,0.05800770486560765,36.667047959820444,0.136,5,5,717,500444,0.0014327277377688612
15,0.04395292952215304,44.51129728757604,0.08399999999999999,5,5,558,514288,0.0010849951777992099
16,0.046180284955270504,29.10651077771259,0.10800000000000001,5,5,681,500674,0.0013601664955639797
17,0.018966764942940084,17.131419365076862,0.036000000000000004,5,5,523,491890,0.0010632458476488645
18,0.04784649661462485,30.07494347496883,0.096,5,5,678,413470,0.0016397803951919124
