typ,positives,captured,capture_rate,mean_score
0,260,0,0.0,0.35252047
1,229,1,0.004366812227074236,0.32964838
2,421,0,0.0,0.31209424
3,444,0,0.0,0.31438595
4,207,3,0.014492753623188406,0.34143856
5,137,0,0.0,0.32897207
6,216,1,0.004629629629629629,0.3739523
7,397,3,0.007556675062972292,0.33572066
8,2211,19,0.008593396653098146,0.36909807
