window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.00047039656425464614,0.9027431122933361,0.0,5,5,397,754438,0.0005262195170444755
2,0.009469417941531907,5.60320558750219,0.012,5,5,354,207345,0.0017072994284887506
3,0.011142773589442989,6.195921907426265,0.004,5,5,370,207393,0.0017840524993611164
4,0.004707931295528441,5.4281947846509535,0.008,5,5,433,482612,0.0008972010642089298
5,0.011506720484742144,10.435374235350142,0.032,5,5,542,482100,0.0011242480813109313
6,0.011042426943239637,10.653243027444596,0.012,5,5,505,482759,0.001046070606658809
7,0.01715617298148586,14.497470228355109,0.016,5,5,576,482810,0.0011930158861664009
8,0.006697673266402417,7.939328227834499,0.012,5,5,558,654511,0.000852544877015054
9,0.020273859998985334,8.995287743299594,0.012,5,5,475,208358,0.002279730079958533
