typ,positives,captured,capture_rate,mean_score
0,260,0,0.0,0.35565102
1,229,1,0.004366812227074236,0.3254366
2,421,1,0.0023752969121140144,0.31216767
3,444,0,0.0,0.316859
4,207,3,0.014492753623188406,0.33898506
5,137,0,0.0,0.329464
6,216,1,0.004629629629629629,0.37037826
7,397,3,0.007556675062972292,0.33595306
8,2211,20,0.009045680687471733,0.3650382
