typ,positives,captured,capture_rate,mean_score
0,260,0,0.0,0.35277286
1,229,1,0.004366812227074236,0.33003312
2,421,0,0.0,0.3125071
3,444,0,0.0,0.31466967
4,207,3,0.014492753623188406,0.3416314
5,137,0,0.0,0.3291865
6,216,1,0.004629629629629629,0.37412432
7,397,3,0.007556675062972292,0.33582047
8,2211,19,0.008593396653098146,0.36936927
