window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.00047039085110549375,0.9027326702691691,0.0,5,5,397,754438,0.0005262195170444755
2,0.009371865081307352,5.54333652525843,0.012,5,5,354,207345,0.0017072994284887506
3,0.01091929821675442,6.073190819737874,0.004,5,5,370,207393,0.0017840524993611164
4,0.0045403240571372004,5.236512983558673,0.008,5,5,433,482612,0.0008972010642089298
5,0.01158555844321067,10.502736947812943,0.032,5,5,542,482100,0.0011242480813109313
6,0.011408863325712434,10.964420754885925,0.012,5,5,505,482759,0.001046070606658809
7,0.016108490696784786,13.594458788348794,0.016,5,5,576,482810,0.0011930158861664009
8,0.0062672621983340575,7.454516705629172,0.012,5,5,558,654511,0.000852544877015054
9,0.02106320212755952,9.344206910066132,0.012,5,5,475,208358,0.002279730079958533
