window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0006546356844373046,1.1511969988453101,0.004,5,5,282,500358,0.0005635964649311093
2,0.005475694470484024,12.409357525138809,0.004,5,5,335,507399,0.000660229917678198
3,0.0014686444105485555,1.9230474473276558,0.004,5,5,360,491137,0.0007329930345300802
4,0.00212181965030211,3.0700835727778313,0.004,5,5,353,499569,0.0007066090970416499
5,0.0027132639757270057,3.3867565846212044,0.012,5,5,371,497210,0.0007461635928480923
6,0.0020739889889544692,3.0020947142367476,0.004,5,5,375,505913,0.00074123416476746
7,0.004641002046664825,5.91647485784048,0.004,5,5,538,547080,0.0009834027930101632
8,0.0060296876080994195,7.523943347709452,0.016,5,5,430,526621,0.0008165264962848044
9,0.009850740681322375,8.944035199036382,0.0,5,5,647,495418,0.001305967889741592
10,0.008129883330134768,9.468254695826628,0.0,5,5,542,505251,0.0010727341459987215
11,0.010473812317658534,9.604712417501457,0.012,5,5,695,515348,0.0013486032739042355
12,0.01129011853388087,15.852494981822208,0.008,5,5,652,498235,0.0013086194265758127
13,0.01294351290483108,16.035978826037148,0.024,5,5,518,506104,0.0010235050503453835
14,0.013292888847817897,9.102752049918468,0.048,5,5,757,500484,0.0015125358652824067
15,0.008517116376240369,7.437864433853624,0.012,5,5,630,514360,0.0012248230811105062
16,0.009670859770032812,7.561490715170521,0.004,5,5,753,500746,0.0015037563954579767
17,0.013076919241526205,11.794966785511734,0.036,5,5,588,491955,0.0011952312711528492
18,0.016372085575314294,10.534719982731554,0.04,5,5,714,413506,0.0017266980406572094
