typ,positives,captured,capture_rate,mean_score
0,932,10,0.01072961373390558,0.36742988
1,1334,1,0.0007496251874062968,0.32061836
2,345,0,0.0,0.3844885
3,1870,0,0.0,0.3474591
4,394,0,0.0,0.38332692
5,656,9,0.013719512195121951,0.3668083
6,529,1,0.001890359168241966,0.39431942
7,338,1,0.0029585798816568047,0.35346612
8,382,2,0.005235602094240838,0.33251315
9,364,0,0.0,0.3857622
10,506,2,0.003952569169960474,0.37469307
11,54,8,0.14814814814814814,0.38127258
12,945,7,0.007407407407407408,0.37701964
13,250,1,0.004,0.37657395
14,383,3,0.007832898172323759,0.35826895
15,354,3,0.00847457627118644,0.3817433
16,237,6,0.02531645569620253,0.3900707
