window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0006546579608390448,1.1512378587192538,0.004,5,5,282,500358,0.0005635964649311093
2,0.0011794888243104194,2.21339031715064,0.004,5,5,335,507399,0.000660229917678198
3,0.0014557312850536203,1.9111489742129737,0.0,5,5,360,491137,0.0007329930345300802
4,0.00212848284473594,3.0895626161315897,0.004,5,5,353,499569,0.0007066090970416499
5,0.00273884559850978,3.415710716400575,0.012,5,5,371,497210,0.0007461635928480923
6,0.0020915864256931963,3.0228862394072356,0.004,5,5,375,505913,0.00074123416476746
7,0.004206831093781639,5.294285696616551,0.004,5,5,538,547080,0.0009834027930101632
8,0.005741305034248286,6.9960973767757535,0.016,5,5,430,526621,0.0008165264962848044
9,0.008899791531816425,8.039127201357456,0.0,5,5,647,495418,0.001305967889741592
10,0.007665255803336881,8.90547388142048,0.0,5,5,542,505251,0.0010727341459987215
11,0.0076897020365364055,7.153951347248852,0.012,5,5,695,515348,0.0013486032739042355
12,0.010866897961073419,15.268957905744955,0.004,5,5,652,498235,0.0013086194265758127
13,0.015029867694811619,18.840874048287592,0.028000000000000004,5,5,518,506104,0.0010235050503453835
14,0.012827159536582986,8.862786072368902,0.044,5,5,757,500484,0.0015125358652824067
15,0.008655676519033678,7.639209014050368,0.008,5,5,630,514360,0.0012248230811105062
16,0.011103270891705524,8.671399605503717,0.0,5,5,753,500746,0.0015037563954579767
17,0.013331063627525164,12.147277861414308,0.032,5,5,588,491955,0.0011952312711528492
18,0.017699782561653728,11.283944225360178,0.04,5,5,714,413506,0.0017266980406572094
