typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.38429797
1,1334,0,0.0,0.34617746
2,345,0,0.0,0.40893772
3,1870,0,0.0,0.3902785
4,394,1,0.0025380710659898475,0.40195632
5,656,0,0.0,0.3810722
6,529,0,0.0,0.39751077
7,338,0,0.0,0.37277845
8,382,0,0.0,0.3500403
9,364,0,0.0,0.3940547
10,506,0,0.0,0.41378906
11,54,0,0.0,0.30189738
12,945,5,0.005291005291005291,0.39693224
13,250,0,0.0,0.3554782
14,383,2,0.005221932114882507,0.37119132
15,354,0,0.0,0.39968786
16,237,0,0.0,0.41150463
