window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0010789499757185095,1.6841610472562436,0.004,5,5,320,500396,0.000639493521131264
2,0.0011601352961349168,1.2862278028167329,0.0,5,5,437,507501,0.0008610820471289712
3,0.0008750669506486734,1.0125099156122574,0.0,5,5,434,491211,0.0008835307026919185
4,0.0009727514354524458,1.2076112031982653,0.004,5,5,414,499630,0.000828613173748574
5,0.0010076814848512497,1.098638406256892,0.004,5,5,456,497295,0.0009169607576991524
6,0.0008217776475793297,0.973177904832269,0.0,5,5,430,505968,0.0008498561173829175
7,0.001332426898839135,1.229321919205611,0.004,5,5,591,547133,0.0010801761180553905
8,0.0010488134258016064,1.1614734604787587,0.0,5,5,486,526677,0.0009227667052102142
9,0.0015388018925978023,1.395824945455966,0.004,5,5,554,495325,0.001118457578357644
10,0.0013106967365688765,1.401467367091335,0.004,5,5,470,505179,0.0009303632969699849
11,0.0018784149486808447,1.6078624014307727,0.0,5,5,610,515263,0.0011838614455142325
12,0.0017282419929691515,1.4817149102749438,0.0,5,5,607,498190,0.0012184106465404766
13,0.0017773211958465288,2.066146309244727,0.0,5,5,447,506033,0.000883341600251367
14,0.001782079195371569,1.2601589358340508,0.0,5,5,716,500443,0.0014307323711191884
15,0.0022028773199149814,1.9610760455198288,0.0,5,5,566,514296,0.001100533544884658
16,0.0021200180062066363,1.5523660535031951,0.0,5,5,679,500672,0.0013561772977118752
17,0.0025216104818917263,2.2411821756666432,0.012,5,5,522,491889,0.0010612150302202327
18,0.0023617339096998285,1.461993640542584,0.0,5,5,671,413463,0.001622877984245265
